cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
97,0.492550,-113.892138,2.1616216206E+02,9.2866019141E+00,529102100002973,216.1620353,9.2865465,529,2,1,zg,250,182,269,200,1.427200E+01,1.300000E-02,7.363729E-07,9.686525E-01,1.331160E-02,1.431645E+01,8.383274E-03,1.426523E+01,1.283127E-02,1.421814E+01
98,0.060855,-41.500156,2.1668412376E+02,5.0106623840E+01,758114400025470,216.6841063,50.1066365,758,14,4,zg,800,700,851,748,1.389000E+01,4.000000E-02,1.719151E-06,5.801456E+00,1.002151E-01,1.413097E+01,5.114794E-02,1.390880E+01,1.307119E-02,1.366691E+01
99,0.355031,-25.637006,2.2548450576E+02,3.0383075789E+01,1674109300005307,225.4844563,30.3831647,1674,9,3,zg,15,9,15,9,1.424400E+01,1.800000E-02,6.556291E-07,6.140710E-01,1.081877E-02,1.427887E+01,5.397797E-03,1.426478E+01,1.303233E-02,1.423909E+01
100,0.434816,-51.920629,2.2786423380E+02,3.2071916307E+01,677106300001559,227.8641216,32.0719908,677,6,3,zg,658,559,718,608,1.401400E+01,1.100000E-02,5.948468E-07,8.869755E-01,2.083039E-02,1.411022E+01,1.032829E-02,1.401876E+01,1.726398E-02,1.394080E+01
101,0.222814,-36.342473,2.3242921227E+02,4.8606855146E+01,760111300009566,232.4291568,48.6069050,760,11,3,zg,915,749,962,784,1.425400E+01,1.300000E-02,7.065580E-07,1.387168E+00,2.021192E-02,1.434514E+01,1.085663E-02,1.425486E+01,1.160352E-02,1.416727E+01
102,0.190558,14.631043,2.3246026857E+02,8.9296079836E+00,532104200005567,232.4602821,8.9296592,532,4,2,zg,248,184,264,193,1.415300E+01,1.700000E-02,2.844044E-07,1.014588E+00,1.662313E-02,1.422003E+01,9.215355E-03,1.416579E+01,1.346624E-02,1.405566E+01
103,0.119686,-45.136676,2.3337450897E+02,5.2113756048E+01,794103200004065,233.3744706,52.1137795,794,3,2,zg,916,760,956,797,1.378400E+01,1.000000E-02,4.175754E-07,1.087391E+00,1.736762E-02,1.384316E+01,1.149797E-02,1.378590E+01,1.567689E-02,1.371364E+01
104,0.229527,-126.456107,2.3352471163E+02,-2.4528665148E+00,429111300005367,233.5246603,-2.4529044,429,11,3,zg,145,145,155,155,1.383800E+01,1.400000E-02,9.057031E-07,1.210235E+00,8.004532E-02,1.478794E+01,1.021671E-02,1.384582E+01,1.251599E-02,1.380501E+01
105,0.133924,-13.774768,2.3397100004E+02,-1.4220116731E+01,327115400000405,233.9709909,-14.2200806,327,15,4,zg,99,99,104,104,1.352100E+01,1.500000E-02,1.665797E-07,2.313275E+00,2.822896E-02,1.357223E+01,1.995564E-02,1.352112E+01,1.278976E-02,1.344317E+01
106,0.094029,66.337875,2.3516267940E+02,3.9930189317E+01,1720116100002662,235.1627106,39.9301998,1720,16,1,zg,12,9,15,12,1.303400E+01,1.400000E-02,3.418992E-07,9.885862E-01,1.160806E-02,1.304854E+01,5.047798E-03,1.302552E+01,7.570271E-03,1.300309E+01
107,0.193699,-36.781236,2.3652226060E+02,3.7857699206E+01,721102100008656,236.5222198,37.8577423,721,2,1,zg,511,482,542,511,1.440300E+01,1.300000E-02,5.997115E-07,1.132049E+00,1.632978E-02,1.445152E+01,9.302139E-03,1.440104E+01,1.218264E-02,1.429274E+01
108,0.998639,172.998685,2.4034717327E+02,3.6807100831E+01,722104300004034,240.3472155,36.8068255,722,4,3,zg,808,694,854,732,1.434700E+01,1.200000E-02,3.847006E-06,2.185583E+00,3.291221E-02,1.445765E+01,1.792288E-02,1.436742E+01,1.215806E-02,1.416873E+01
109,9.155287,34.909147,2.4038024336E+02,4.6741809767E+00,481110300030445,240.3817036,4.6762665,481,10,3,zg,0,0,0,0,2.235100E+01,1.330000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
110,0.162038,-1.136034,2.4067479538E+02,5.7971156198E+01,795116200002021,240.6747937,57.9712012,795,16,2,zg,1089,848,1166,911,1.365700E+01,1.200000E-02,5.912235E-07,8.413320E-01,1.196645E-02,1.379281E+01,7.115364E-03,1.368746E+01,1.253873E-02,1.364777E+01
111,0.498324,-37.370488,2.4209168633E+02,4.2095905991E+01,722111200001231,242.0915731,42.0960160,722,11,2,zg,1141,835,1197,871,1.375800E+01,1.300000E-02,7.443546E-07,8.697550E-01,1.030309E-02,1.383094E+01,6.134033E-03,1.377397E+01,1.045618E-02,1.374195E+01
112,2.044190,-30.702991,2.4710143736E+02,3.6774387265E+01,680116200001214,247.1010754,36.7748755,680,16,2,zg,628,628,669,669,1.380100E+01,1.300000E-02,2.168108E-06,1.130765E+00,1.297132E-02,1.388708E+01,7.919788E-03,1.381841E+01,1.038401E-02,1.377887E+01
113,0.042555,-114.111723,2.4841382039E+02,3.9514562329E+01,723108300000068,248.4138064,39.5145575,723,8,3,zg,687,465,731,496,1.434200E+01,1.100000E-02,9.744684E-07,1.059074E+00,1.287971E-02,1.439250E+01,8.119583E-03,1.435291E+01,1.136662E-02,1.429968E+01
114,0.522734,37.556784,2.4854986257E+02,7.5983312890E+01,864107100012361,248.5502280,75.9834280,864,7,1,zg,604,505,641,537,1.405200E+01,2.200000E-02,1.433148E-06,3.644570E+00,6.789668E-02,1.461208E+01,3.197145E-02,1.416360E+01,1.300589E-02,1.373513E+01
115,0.272531,69.410407,2.4867472885E+02,1.7609323877E+01,584105400002710,248.6748032,17.6093505,584,5,4,zg,357,218,372,228,1.313000E+01,1.300000E-02,4.589315E-07,9.191748E-01,1.163428E-02,1.319526E+01,6.805420E-03,1.314246E+01,1.097693E-02,1.307624E+01
116,null,null,2.4893361030E+02,-5.8876239485E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
117,null,null,2.4893337286E+02,-5.8872372659E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
118,0.197962,-9.711258,2.4926491603E+02,5.9848314984E+00,482109200003658,249.2649067,5.9848857,482,9,2,zg,188,164,211,184,1.364800E+01,1.500000E-02,3.708979E-07,9.903800E-01,1.531348E-02,1.372439E+01,1.026011E-02,1.367093E+01,1.535939E-02,1.363098E+01
119,0.411918,-63.017383,2.5182579807E+02,3.2475908285E+01,680106200004928,251.8256772,32.4759602,680,6,2,zg,956,746,1123,845,1.341300E+01,1.000000E-02,8.467631E-07,2.395867E+00,4.028113E-02,1.350890E+01,2.500582E-02,1.343179E+01,1.547399E-02,1.326748E+01
120,1.218209,176.506557,2.5429120145E+02,2.1444299763E+01,585114400003295,254.2912236,21.4439620,585,14,4,zg,187,154,196,161,1.410200E+01,1.700000E-02,3.302317E-06,8.673612E-01,1.154048E-02,1.417909E+01,6.307602E-03,1.412945E+01,1.078172E-02,1.408246E+01
121,0.304734,154.026973,2.5637698594E+02,4.8053122599E+01,1799104400003101,256.3770414,48.0530465,1799,4,4,zg,19,10,19,10,1.443500E+01,1.500000E-02,4.022117E-07,5.485513E-01,9.892629E-03,1.447071E+01,4.783630E-03,1.444902E+01,1.292898E-02,1.443073E+01
122,0.713944,-173.062595,2.5827467307E+02,6.9522226866E+01,847109400002991,258.2746046,69.5220300,847,9,4,zg,796,674,848,717,1.319300E+01,1.000000E-02,2.926348E-06,6.990089E-01,1.463239E-02,1.325111E+01,8.999825E-03,1.320834E+01,1.908866E-02,1.315290E+01
123,0.295710,129.331822,2.5889581015E+02,3.3217117062E+01,681107100000317,258.8958861,33.2170650,681,7,1,zg,1064,790,1135,836,1.431600E+01,9.000000E-03,8.908973E-07,1.393386E+00,1.764365E-02,1.441499E+01,9.924889E-03,1.431112E+01,1.056034E-02,1.422341E+01
124,0.217183,-13.154295,2.5928684778E+02,6.7953396154E+01,848108400001482,259.2868112,67.9534549,848,8,4,zg,1031,862,1092,917,1.315100E+01,1.100000E-02,5.324656E-07,8.742276E-01,1.441587E-02,1.322429E+01,8.026123E-03,1.316989E+01,1.361148E-02,1.309161E+01
125,0.110673,-98.917814,2.6187885095E+02,9.0141502656E+00,536104100011946,261.8788202,9.0141455,536,4,1,zg,305,285,340,316,1.433900E+01,1.400000E-02,4.275733E-07,9.513479E-01,1.318937E-02,1.438635E+01,8.194923E-03,1.433826E+01,1.277114E-02,1.428974E+01
126,0.118853,50.045547,2.6455180290E+02,2.6569013699E+01,1679101400002999,264.5518312,26.5690349,1679,1,4,zg,38,23,40,24,1.433100E+01,1.800000E-02,1.033388E-06,1.601410E+00,1.438571E-02,1.436665E+01,1.139927E-02,1.433534E+01,1.055355E-02,1.431168E+01
127,0.474432,0.602404,2.7590421766E+02,4.1067866921E+01,1764102300002673,275.9042195,41.0679987,1764,2,3,zg,40,20,44,20,1.415700E+01,1.800000E-02,1.052636E-06,9.236321E-01,1.095787E-02,1.420797E+01,7.225037E-03,1.417273E+01,1.159752E-02,1.415129E+01
128,0.153055,-39.048211,2.8813102273E+02,-3.5256554181E+00,437108200045598,288.1309959,-3.5256224,437,8,2,zg,166,165,180,179,1.387200E+01,1.700000E-02,5.964700E-07,7.637955E-01,1.980477E-02,1.398037E+01,1.122332E-02,1.388470E+01,2.178553E-02,1.385321E+01
129,0.452451,161.447833,2.8974443825E+02,3.8721514550E+01,727105300037793,289.7444895,38.7213954,727,5,3,zg,299,291,316,308,1.472900E+01,1.200000E-02,1.402222E-06,9.230628E-01,1.209846E-02,1.480613E+01,6.766319E-03,1.475127E+01,1.086789E-02,1.472062E+01
130,0.090481,-70.299138,2.9041825636E+02,1.4677830427E+01,540115200021356,290.4182319,14.6778389,540,15,2,zg,375,316,403,339,1.295200E+01,1.800000E-02,8.919644E-07,1.013230E+00,1.618173E-02,1.302057E+01,8.235931E-03,1.294797E+01,1.205115E-02,1.286462E+01
131,0.090895,16.832311,2.9400473645E+02,1.4509403633E+01,1587108200039245,294.0047440,14.5094278,1587,8,2,zg,45,13,52,13,1.398000E+01,2.000000E-02,3.543675E-07,1.043946E+00,1.473376E-02,1.403869E+01,1.081753E-02,1.400205E+01,1.536292E-02,1.397268E+01
132,1.861964,-145.380687,2.9911983049E+02,-1.0455473630E+00,438110200026958,299.1195366,-1.0459730,438,10,2,zg,74,74,79,79,1.371700E+01,1.500000E-02,3.659085E-06,3.804336E+00,3.648342E-02,1.379757E+01,3.085899E-02,1.372688E+01,1.202616E-02,1.363826E+01
133,0.038044,52.833317,3.0087073978E+02,8.6463793157E+00,1536110300018901,300.8707483,8.6463857,1536,10,3,zg,33,6,37,6,1.434000E+01,1.500000E-02,3.967378E-07,1.969020E+01,1.205077E-01,1.454751E+01,1.223736E-01,1.433140E+01,9.214282E-03,1.418082E+01
134,7.861195,-47.311750,3.1973378229E+02,5.4212315287E+01,1805115200056586,319.7310374,54.2137958,1805,15,2,zg,52,52,52,52,1.369700E+01,2.500000E-02,2.105000E-07,1.835635E+00,2.040281E-02,1.380948E+01,1.626873E-02,1.376946E+01,1.313988E-02,1.372993E+01
135,0.758716,167.731862,3.2174110737E+02,7.3644344742E+01,867103400000008,321.7412664,73.6441388,867,3,4,zg,260,249,295,283,1.278500E+01,1.400000E-02,4.840063E-07,7.491884E-01,1.664543E-02,1.284666E+01,9.569645E-03,1.279546E+01,1.893777E-02,1.273782E+01
136,0.055378,44.759105,3.2287110038E+02,1.9865801077E+01,1640103200009178,322.8711119,19.8658120,1640,3,2,zg,51,35,52,36,1.297900E+01,1.400000E-02,2.653256E-07,6.728852E-01,1.360667E-02,1.302471E+01,5.740166E-03,1.297203E+01,1.264758E-02,1.293078E+01
137,0.118820,55.422820,3.2386766263E+02,4.9060870669E+01,1805102200014019,323.8677041,49.0608894,1805,2,2,zg,57,57,58,58,1.347000E+01,1.500000E-02,2.984969E-07,6.330465E-01,1.109892E-02,1.351807E+01,5.934715E-03,1.348847E+01,1.389915E-02,1.345872E+01
138,1.475814,-158.987474,3.2566979005E+02,2.0996591688E+01,595114300014353,325.6696326,20.9962090,595,14,3,zg,184,183,199,198,1.327800E+01,1.800000E-02,2.583294E-06,1.006936E+00,1.150452E-02,1.328960E+01,7.345676E-03,1.325500E+01,1.081568E-02,1.322792E+01
139,5.705528,-97.936864,3.2779574915E+02,2.8863737953E+01,644116400038829,327.7939568,28.8635191,644,16,4,zg,0,0,0,0,1.671700E+01,1.720000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
140,0.573762,179.046431,3.2810581385E+02,2.3874354564E+00,494104100001095,328.1058165,2.3872761,494,4,1,zg,245,174,270,195,1.264600E+01,1.200000E-02,1.322007E-06,8.751659E-01,1.276130E-02,1.270632E+01,7.626534E-03,1.264884E+01,1.291995E-02,1.261258E+01
141,0.425794,-178.642474,3.2852692140E+02,-1.2871406570E+00,442109200002849,328.5269186,-1.2872589,442,9,2,zg,190,150,201,159,1.457700E+01,1.400000E-02,1.240099E-06,1.139803E+00,1.268679E-02,1.462344E+01,8.781433E-03,1.457828E+01,1.142246E-02,1.454344E+01
142,0.113579,-35.992837,3.3019244688E+02,2.1868320973E+01,1641107200006144,330.1924269,21.8683465,1641,7,2,zg,53,45,53,45,1.412000E+01,1.400000E-02,2.891480E-07,9.394583E-01,1.326874E-02,1.416471E+01,6.938934E-03,1.412866E+01,1.095063E-02,1.410237E+01
143,0.153960,16.398560,3.3181875770E+02,3.7055088729E+00,1488114300000678,331.8187698,3.7055499,1488,14,3,zg,47,5,51,5,1.401100E+01,1.600000E-02,3.015944E-07,9.717350E-01,1.130668E-02,1.405999E+01,6.040573E-03,1.403010E+01,9.216251E-03,1.400815E+01
144,0.272945,-89.063440,3.3901293301E+02,1.2304896073E-01,444115300000503,339.0128572,0.1230502,444,15,3,zg,196,144,213,155,1.375400E+01,1.500000E-02,1.093461E-06,9.930191E-01,6.064078E-02,1.429638E+01,7.554054E-03,1.377308E+01,1.127837E-02,1.373589E+01
145,0.233376,-30.233498,3.3959472531E+02,3.1571814391E+01,691105300006733,339.5946870,31.5718704,691,5,3,zg,693,605,740,641,1.410300E+01,1.100000E-02,6.115992E-07,1.437088E+00,1.783024E-02,1.417855E+01,1.051521E-02,1.409568E+01,1.084822E-02,1.403808E+01
146,0.044457,-15.226502,3.4071849615E+02,1.8725452843E+00,1489109400000030,340.7184929,1.8725572,1489,9,4,zg,44,5,48,7,1.427700E+01,1.600000E-02,3.391375E-07,1.178161E+00,1.809554E-02,1.432565E+01,9.797573E-03,1.426905E+01,1.232929E-02,1.423522E+01
147,0.308380,64.008405,3.4809069572E+02,1.0784429460E+01,548106300000015,348.0907741,10.7844670,548,6,3,zg,124,99,146,119,1.287000E+01,1.400000E-02,8.400669E-07,1.077502E+00,2.241837E-02,1.290670E+01,1.575375E-02,1.285246E+01,2.167653E-02,1.280779E+01
148,0.210303,-4.132483,3.4936200915E+02,7.8680474344E+00,1543106100000894,349.3620049,7.8681057,1543,6,1,zg,36,29,55,31,1.357000E+01,2.000000E-02,5.807096E-07,1.077023E+00,2.513429E-02,1.365195E+01,1.287127E-02,1.358250E+01,1.771822E-02,1.350716E+01
149,0.359581,73.786024,3.5099490865E+02,1.6740534100E+00,1491111400001280,350.9950046,1.6740813,1491,11,4,zg,49,12,51,12,1.404600E+01,1.900000E-02,4.429016E-07,8.726552E-01,1.064286E-02,1.406254E+01,6.557465E-03,1.404101E+01,1.114082E-02,1.399756E+01
150,0.999798,-119.296894,3.5219670802E+02,5.2472130990E+00,497110400001127,352.1964648,5.2470772,497,10,4,zg,241,237,256,251,1.301200E+01,1.600000E-02,3.276971E-06,3.023819E+00,4.543926E-02,1.311056E+01,2.760315E-02,1.301045E+01,1.353402E-02,1.281642E+01
151,0.078875,34.353066,3.5471155852E+02,-7.6889798881E+00,395116300003675,354.7115710,-7.6889618,395,16,3,zg,189,172,213,194,1.324700E+01,1.000000E-02,3.668377E-07,9.610699E-01,1.516605E-02,1.331915E+01,7.866859E-03,1.327258E+01,1.213586E-02,1.320409E+01
152,0.063299,-58.637490,3.5501967804E+02,7.2858162489E+00,1544107100014353,355.0196629,7.2858254,1544,7,1,zg,52,46,53,47,1.337000E+01,1.800000E-02,4.553608E-07,1.108860E+00,1.675841E-02,1.339874E+01,1.000261E-02,1.334560E+01,1.337398E-02,1.331406E+01
153,0.153433,-55.157874,3.5582308037E+02,4.2929203250E+01,735114300004588,355.8230326,42.9292276,735,14,3,zg,527,412,581,456,1.382300E+01,1.700000E-02,2.347755E-07,1.256946E+00,1.646737E-02,1.389316E+01,1.011562E-02,1.385143E+01,1.193164E-02,1.378942E+01
154,0.526581,-83.615296,3.5596020005E+02,3.2546047334E+01,693105200004276,355.9600276,32.5460636,693,5,2,zg,306,279,341,311,1.289300E+01,1.300000E-02,1.236703E-06,1.152585E+00,1.496491E-02,1.294492E+01,8.488178E-03,1.289081E+01,1.091857E-02,1.282946E+01
155,null,null,5.4842421950E-01,-4.3168439618E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
156,0.575032,53.229280,1.2813158032E+00,7.3219815783E+01,854104300003086,1.2817590,73.2199114,854,4,3,zg,278,270,310,302,1.423200E+01,1.200000E-02,7.445942E-07,6.831703E-01,1.600548E-02,1.428191E+01,7.996559E-03,1.422759E+01,1.735394E-02,1.416312E+01
157,1.690263,-139.689796,3.0582193135E+00,5.0419974933E+01,736114300003422,3.0577426,50.4196169,736,14,3,zg,532,530,562,560,1.450900E+01,1.400000E-02,9.807740E-07,9.149607E-01,1.137303E-02,1.459259E+01,6.594658E-03,1.451392E+01,1.068597E-02,1.447198E+01
158,null,null,9.0951974534E+00,-5.9923768762E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
159,1.103251,99.585089,1.0344344104E+01,5.5835341730E+01,1809102100018372,10.3448822,55.8352907,1809,2,1,zg,68,68,70,70,1.401100E+01,1.300000E-02,7.738154E-07,8.712769E-01,1.159689E-02,1.403837E+01,8.453846E-03,1.401423E+01,1.438541E-02,1.398753E+01
160,null,null,1.2516209727E+01,-5.2137506841E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
161,null,null,1.3322452535E+01,-3.2998911921E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
162,0.177257,-157.467689,1.3418823129E+01,3.6021181679E+01,650116400000958,13.4187998,36.0211362,650,16,4,zg,314,279,345,305,1.419100E+01,2.300000E-02,1.769295E-07,9.585292E-01,1.170884E-02,1.426856E+01,6.077290E-03,1.421026E+01,9.400016E-03,1.413221E+01
163,null,null,2.2059033580E+01,-5.3003051048E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
164,1.118713,96.865182,2.4058820628E+01,-1.1342915255E+01,348108400002687,24.0591353,-11.3429524,348,8,4,zg,184,162,205,183,1.413600E+01,1.300000E-02,4.934684E-07,1.117231E+00,1.466740E-02,1.417670E+01,1.022434E-02,1.414859E+01,1.356802E-02,1.410115E+01
165,0.522164,-55.322508,2.5365225635E+01,8.3583385577E+01,869106200000034,25.3641583,83.5834681,869,6,2,zg,160,159,195,193,1.299300E+01,1.800000E-02,6.638842E-07,8.942396E-01,1.872155E-02,1.305845E+01,1.297665E-02,1.299375E+01,2.151456E-02,1.295021E+01
166,null,null,2.5713310282E+01,-3.8984874022E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
167,null,null,2.5750303970E+01,-6.7312958158E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
168,0.317891,85.900910,2.7794478893E+01,6.7658680388E+01,834106300011167,27.7947106,67.6586867,834,6,3,zg,250,242,307,293,1.422900E+01,1.400000E-02,4.484375E-07,8.393899E-01,3.049582E-02,1.432968E+01,1.962423E-02,1.421865E+01,3.466195E-02,1.413686E+01
169,0.461973,0.044867,2.8012371953E+01,4.7002389874E+01,739108200014932,28.0123721,47.0025182,739,8,2,zg,193,191,322,317,1.245200E+01,1.500000E-02,1.757646E-07,1.187111E+00,3.802198E-02,1.243043E+01,1.150990E-02,1.238737E+01,1.437487E-02,1.196944E+01
170,2.925163,113.671267,3.2842803475E+01,3.9920419532E+01,698108200004655,32.8437738,39.9200933,698,8,2,zg,202,202,213,213,1.459600E+01,2.300000E-02,9.066543E-07,7.941594E-01,1.194450E-02,1.464123E+01,6.260395E-03,1.461191E+01,1.168740E-02,1.456944E+01
171,0.107013,35.128601,3.3020586692E+01,8.7806880883E+00,504104300000420,33.0206040,8.7807124,504,4,3,zg,82,82,84,84,1.377800E+01,1.500000E-02,1.770827E-07,1.072126E+00,1.778102E-02,1.383831E+01,1.038933E-02,1.378654E+01,1.436699E-02,1.374290E+01
172,0.152694,-53.034612,3.3993254268E+01,3.8772102395E+01,698108400013655,33.9932108,38.7721279,698,8,4,zg,352,345,386,378,1.386800E+01,2.400000E-02,1.099311E-07,1.159282E+00,1.598213E-02,1.394717E+01,8.660316E-03,1.387992E+01,1.107564E-02,1.384667E+01
173,0.317403,88.156351,3.4391094408E+01,5.7113047764E+01,775113400013291,34.3912567,57.1130506,775,13,4,zg,355,350,383,377,1.350800E+01,1.600000E-02,5.987737E-07,8.388692E-01,1.205078E-02,1.353710E+01,7.843018E-03,1.350343E+01,1.386159E-02,1.345813E+01
174,null,null,3.7112979509E+01,-3.2710355659E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
175,0.464667,80.298066,3.8879562374E+01,5.7256659448E+01,776114300012587,38.8797976,57.2566812,776,14,3,zg,243,240,265,261,1.375900E+01,1.400000E-02,3.717316E-07,1.241880E+00,1.634314E-02,1.379648E+01,1.009083E-02,1.374312E+01,1.204678E-02,1.366834E+01
176,0.507366,128.412597,3.9082813217E+01,5.2736042466E+01,776102200004375,39.0829956,52.7359549,776,2,2,zg,336,328,377,368,1.374100E+01,1.400000E-02,5.844255E-07,4.613308E-01,9.666307E-03,1.379267E+01,5.228519E-03,1.374301E+01,1.680313E-02,1.371566E+01
177,null,null,4.4080411070E+01,-7.0370180231E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
178,null,null,4.7450855975E+01,-5.6396761764E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
179,null,null,4.7629731523E+01,-6.8601397936E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
180,null,null,4.8108882713E+01,-6.4736530357E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
181,null,null,4.9326169075E+01,-8.5542123961E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
182,0.267898,165.421899,4.9928420416E+01,3.4705774520E+01,654109200002861,49.9284432,34.7057025,654,9,2,zg,252,242,279,268,1.409400E+01,1.300000E-02,5.501968E-08,8.521626E-01,1.283859E-02,1.413333E+01,8.256435E-03,1.410078E+01,1.436462E-02,1.406546E+01
183,2.292945,61.178432,5.2206935841E+01,-2.7315022254E+01,252103400000598,52.2075639,-27.3147152,252,3,4,zg,60,60,70,70,1.367100E+01,8.000000E-03,1.370039E-06,8.399607E-01,1.660302E-02,1.370441E+01,9.932041E-03,1.366515E+01,1.753087E-02,1.361519E+01
184,0.536130,109.011020,5.6300253869E+01,1.9673400412E+01,558112300000992,56.3004034,19.6733519,558,12,3,zg,194,190,220,216,1.412400E+01,1.200000E-02,4.974639E-07,6.750429E-01,1.528468E-02,1.428309E+01,6.289482E-03,1.413441E+01,1.381362E-02,1.408688E+01
185,0.453583,-47.354274,5.6842460099E+01,4.3982887843E+01,741101400016245,56.8423313,43.9829732,741,1,4,zg,350,337,373,360,1.390500E+01,1.700000E-02,2.371981E-07,9.146296E-01,1.668551E-02,1.402390E+01,8.297443E-03,1.391582E+01,1.345002E-02,1.387496E+01
186,0.623587,146.500339,6.1142861685E+01,2.5146729145E+01,1604114300002205,61.1429673,25.1465847,1604,14,3,zg,55,55,59,59,1.374600E+01,1.400000E-02,2.905851E-07,1.292918E+00,1.316117E-02,1.378823E+01,8.444786E-03,1.374435E+01,9.683704E-03,1.371101E+01
